ETF_Id,Ticker_Symbol,Weight
00850,2492,0.09
00850,8454,0.09
00850,6505,0.08
00850,1434,0.06
00850,2201,0.04
00850,8046,0.04
00850,2204,0.03
00850,3532,0.02
00878,3034,6.61
00878,2454,5.36
00878,2357,4.93
00878,2303,4.1
00878,2379,3.98
00878,3711,3.52
00878,2891,3.46
00878,5347,3.34
00878,2885,3.23
00878,5876,3.2
00878,4904,3.18
00878,2324,3.16
00878,2301,3.11
00878,3045,3.04
00878,2886,2.89
00878,2882,2.88
00878,2412,2.88
00878,2377,2.85
00878,3231,2.83
00878,1402,2.8
00878,2376,2.79
00878,2105,2.77
00878,2356,2.77
00878,2890,2.68
00878,1216,2.56
00878,2382,2.55
00878,1101,2.54
00878,2881,2.54
00878,2892,2.45
00878,3702,2.25
00881,2330,29.87
00881,2454,13.81
00881,2317,11.62
00881,2308,5.0
00881,2382,4.06
00881,2303,3.97
00881,3034,2.53
00881,2345,2.52
00881,3045,2.18
00881,3231,2.09
00881,2379,2.03
00881,3008,2.03
00881,4904,1.8
00881,2383,1.37
00881,4938,1.36
00881,3017,1.18
00881,2324,1.04
00881,2356,1.03
00881,6415,1.01
00881,2059,1.0
00881,3037,0.95
00881,2360,0.88
00881,2449,0.78
00881,3044,0.78
00881,3702,0.76
00881,5347,0.74
00881,6239,0.68
00881,3665,0.68
00881,4958,0.53
00881,2313,0.47
00891,2454,22.46
00891,2330,19.02
00891,2303,9.59
00891,3711,7.29
00891,3034,6.03
00891,2379,4.92
00891,3661,4.35
00891,3529,3.03
00891,6415,2.18
00891,2449,1.91
00891,3702,1.83
00891,6239,1.56
00891,5274,1.47
00891,5347,1.24
00891,5483,1.15
00891,3443,1.14
00891,3653,1.09
00891,6223,0.96
00891,6488,0.86
00891,3035,0.85
00891,5269,0.85
00891,4966,0.85
00891,3036,0.77
00891,6147,0.62
00891,3680,0.34
00891,6531,0.31
00891,3374,0.25
00891,2388,0.18
00891,6789,0.14
00891,6526,0.08
00892,2330,24.16
00892,2379,7.74
00892,2454,7.33
00892,3034,7.16
00892,3711,6.01
00892,3443,5.38
00892,3529,5.14
00892,5274,4.82
00892,6223,3.26
00892,3035,2.91
00892,5434,2.47
00892,2458,2.29
00892,3264,1.88
00892,3227,1.8
00892,6515,1.4
00892,3374,1.33
00892,3413,1.3
00892,8016,1.29
00892,3014,1.28
00892,1560,1.25
00892,2455,1.25
00892,3592,1.24
00892,6526,1.18
00892,3131,1.12
00892,4919,0.92
00892,8081,0.88
00892,2467,0.8
00892,2329,0.78
00892,6937,0.4
00892,6664,0.38
00894,2330,28.22
00894,2454,9.67
00894,2317,6.83
00894,2308,4.91
00894,2357,4.3
00894,2382,3.78
00894,2345,3.77
00894,3008,2.97
00894,2383,2.97
00894,2327,2.8
00894,8069,2.66
00894,3293,2.23
00894,3529,2.08
00894,3665,2.07
00894,6669,2.0
00894,3017,1.98
00894,3533,1.97
00894,6409,1.62
00894,5274,1.36
00894,6223,1.29
00894,3227,1.06
00894,3491,1.03
00894,3680,0.89
00894,3413,0.82
00894,1560,0.78
00894,6515,0.78
00894,3374,0.63
00894,6187,0.63
00894,3583,0.6
00894,6231,0.4
00896,2330,12.9
00896,2317,6.43
00896,2308,4.46
00896,2454,4.39
00896,2412,4.17
00896,3231,2.89
00896,2002,2.82
00896,1101,2.74
00896,3045,2.63
00896,2301,2.39
00896,1301,2.2
00896,5871,2.17
00896,2395,2.12
00896,4938,2.07
00896,2303,2.03
00896,3665,1.89
00896,2376,1.87
00896,1102,1.83
00896,1303,1.79
00896,2377,1.76
00896,3034,1.74
00896,3711,1.68
00896,2371,1.61
00896,2360,1.58
00896,6121,1.57
00896,2379,1.56
00896,2105,1.5
00896,6409,1.5
00896,1605,1.43
00896,1519,1.39
00896,3023,1.31
00896,5483,1.28
00896,1504,1.23
00896,1513,1.22
00896,2352,1.14
00896,3211,1.14
00896,3529,0.93
00896,1503,0.86
00896,3010,0.76
00896,6282,0.73
00896,3323,0.72
00896,5309,0.6
00896,1723,0.56
00896,3015,0.54
00896,5457,0.48
00896,4739,0.43
00896,8349,0.42
00896,6509,0.41
00896,8215,0.4
00896,5234,0.39
00900,3034,5.55
00900,2454,5.46
00900,2891,5.2
00900,2357,5.1
00900,2303,5.05
00900,2603,5.01
00900,2609,5.01
00900,2385,4.87
00900,2618,4.81
00900,6239,4.59
00900,3044,4.16
00900,8299,3.97
00900,3008,3.91
00900,2330,3.79
00900,2404,3.54
00900,6176,3.36
00900,2474,3.26
00900,6121,2.99
00900,1477,2.75
00900,2301,2.57
00900,6147,2.12
00900,2809,2.08
00900,6139,1.98
00900,2504,1.94
00900,2637,1.62
00900,2606,1.21
00900,2458,0.99
00900,4763,0.95
00900,4966,0.8
00900,3680,0.79
00901,2330,29.5
00901,2454,11.85
00901,2317,8.07
00901,2308,4.9
00901,2382,3.58
00901,2303,3.02
00901,3711,2.68
00901,2357,2.47
00901,3034,1.85
00901,2345,1.84
00901,3231,1.52
00901,2379,1.48
00901,3008,1.48
00901,8069,1.38
00901,2327,1.32
00901,1101,1.29
00901,2301,1.13
00901,2395,1.07
00901,6669,1.06
00901,2383,1.0
00901,4938,0.99
00901,3529,0.9
00901,1102,0.77
00901,3533,0.76
00901,2474,0.76
00901,2360,0.71
00901,3481,0.7
00901,3037,0.69
00901,2377,0.64
00901,6409,0.62
00901,1519,0.59
00901,3653,0.58
00901,2105,0.54
00901,5347,0.54
00901,1605,0.53
00901,3443,0.53
00901,2371,0.5
00901,2354,0.5
00901,6488,0.47
00901,6176,0.46
00901,2404,0.45
00901,1504,0.43
00901,5483,0.42
00901,6121,0.42
00901,1513,0.37
00901,3023,0.36
00901,1319,0.32
00901,2344,0.32
00901,1503,0.3
00901,6285,0.3
00904,2330,29.13
00904,2454,19.03
00904,2303,4.73
00904,3711,4.24
00904,3034,2.88
00904,2379,2.73
00904,6415,2.42
00904,3661,2.39
00904,3529,2.27
00904,2449,2.05
00904,5347,2.04
00904,8299,1.9
00904,3443,1.89
00904,5274,1.88
00904,5269,1.85
00904,6239,1.85
00904,6488,1.75
00904,5483,1.46
00904,2344,1.26
00904,6223,1.22
00904,3035,1.12
00904,6770,1.12
00904,2408,1.07
00904,4966,0.98
00904,2388,0.92
00904,4749,0.88
00904,6531,0.83
00904,6526,0.75
00904,6789,0.6
00904,3374,0.54
00905,2330,27.72
00905,2454,5.43
00905,2317,4.74
00905,2881,3.79
00905,2412,3.75
00905,2891,3.35
00905,2882,3.29
00905,2308,3.21
00905,2382,2.99
00905,2603,1.27
00905,2609,1.09
00905,3034,0.89
00905,2615,0.88
00905,8464,0.85
00905,2812,0.78
00905,2059,0.78
00905,9904,0.77
00905,2912,0.75
00905,2303,0.75
00905,1216,0.74
00905,2883,0.74
00905,2618,0.73
00905,3045,0.73
00905,3044,0.72
00905,4958,0.71
00905,2379,0.69
00905,6239,0.69
00905,3665,0.68
00905,6409,0.68
00905,2404,0.65
00905,8454,0.65
00905,1519,0.63
00905,1476,0.62
00905,4763,0.62
00905,6176,0.62
00905,2449,0.61
00905,3008,0.59
00905,3533,0.58
00905,1477,0.56
00905,1319,0.56
00905,2345,0.55
00905,2360,0.55
00905,3005,0.52
00905,3017,0.51
00905,3653,0.48
00905,1736,0.44
00905,6139,0.4
00905,2006,0.39
00905,1210,0.38
00905,5434,0.37
00905,2504,0.36
00905,6670,0.35
00905,2597,0.34
00905,3406,0.33
00905,4766,0.32
00905,2458,0.31
00905,6414,0.29
00905,4915,0.29
00905,2543,0.28
00905,3019,0.28
00905,6257,0.27
00905,2393,0.27
00905,2548,0.25
00905,2850,0.25
00905,3450,0.25
00905,6605,0.24
00905,2441,0.24
00905,8210,0.23
00905,6442,0.23
00905,1442,0.22
00905,2520,0.22
00905,6191,0.22
00905,6491,0.21
00905,3413,0.21
00905,3617,0.2
00905,2707,0.19
00905,5469,0.19
00905,3030,0.19
00905,3014,0.17
00905,8016,0.17
00905,2545,0.16
00905,3013,0.16
00905,2455,0.16
00905,1707,0.15
00905,8114,0.15
00905,3029,0.15
00905,9911,0.15
00905,2727,0.14
00905,8081,0.14
00905,1307,0.13
00905,1522,0.13
00905,1712,0.13
00905,6206,0.13
00905,5234,0.13
00905,1436,0.12
00905,2723,0.12
00905,3705,0.11
00905,6197,0.11
00905,2480,0.11
00905,1582,0.1
00905,2472,0.1
00905,6438,0.1
00905,1232,0.09
00905,1537,0.09
00905,5288,0.09
00905,2731,0.09
00905,6024,0.09
00905,2387,0.09
00905,3416,0.09
00905,9930,0.09
00905,2233,0.08
00905,1720,0.08
00905,2493,0.08
00905,6449,0.08
00905,6581,0.08
00905,9906,0.07
00905,9942,0.07
00905,1708,0.07
00905,6525,0.07
00905,2420,0.07
00905,9924,0.07
00905,4571,0.06
00905,1615,0.06
00905,3622,0.06
00905,5225,0.06
00905,1714,0.05
00905,4104,0.05
00905,6277,0.05
00905,8249,0.05
00907,2618,6.05
00907,2891,6.01
00907,2880,5.71
00907,2603,5.27
00907,2884,4.56
00907,2881,4.4
00907,2886,4.28
00907,2027,4.26
00907,2882,4.11
00907,5876,4.05
00907,2885,3.97
00907,1477,3.67
00907,1504,3.62
00907,2890,3.41
00907,2892,3.32
00907,2610,3.28
00907,2912,3.28
00907,2801,3.22
00907,2609,3.08
00907,9904,2.93
00907,1476,2.68
00907,5880,2.63
00907,9910,2.27
00907,1605,1.96
00907,2615,1.96
00907,2049,1.29
00907,1326,1.23
00907,2834,1.21
00907,1301,0.91
00907,1303,0.79
00912,2330,26.68
00912,2454,5.46
00912,2603,4.97
00912,2609,4.78
00912,2615,4.4
00912,2883,3.74
00912,2881,3.53
00912,3293,3.45
00912,2887,2.99
00912,2379,2.91
00912,3529,2.78
00912,2891,2.62
00912,3661,2.14
00912,2885,2.0
00912,2882,1.89
00912,2345,1.75
00912,1101,1.71
00912,2308,1.69
00912,4904,1.68
00912,2317,1.54
00912,2890,1.51
00912,2357,1.49
00912,2884,1.45
00912,8069,1.15
00912,3008,0.94
00912,5876,0.9
00912,3017,0.87
00912,2880,0.86
00912,2892,0.69
00912,2327,0.61
00912,3045,0.53
00912,1216,0.51
00912,2412,0.48
00912,6669,0.15
00912,5880,0.13
00912,1301,0.01
00912,1303,0.01
00912,2002,0.01
00912,2886,0.01
00912,6505,0.01
00912,2303,0.01
00913,2330,23.94
00913,2303,12.74
00913,2454,11.54
00913,3034,4.15
00913,5347,3.98
00913,2379,3.91
00913,5269,3.14
00913,3443,2.59
00913,1785,2.57
00913,3035,2.56
00913,3227,2.51
00913,3529,2.5
00913,2360,2.24
00913,5274,2.22
00913,6488,2.19
00913,5483,2.07
00913,6515,2.01
00913,3680,2.01
00913,3711,1.66
00913,2337,1.38
00913,5536,1.16
00913,2458,1.13
00913,4961,0.96
00913,5434,0.95
00913,1717,0.63
00913,6239,0.31
00913,6223,0.19
00913,6147,0.16
00913,6257,0.12
00913,3374,0.08
00915,2303,8.54
00915,2886,8.17
00915,2891,8.0
00915,5871,7.85
00915,2618,7.37
00915,6176,6.34
00915,3034,5.69
00915,2347,5.09
00915,2887,4.77
00915,6005,4.71
00915,3042,3.71
00915,9941,3.65
00915,6278,3.61
00915,2809,3.11
00915,5009,3.06
00915,2377,2.03
00915,2393,1.97
00915,3596,1.71
00915,5483,1.62
00915,3264,1.59
00915,3592,1.37
00915,6488,0.77
00915,2206,0.59
00915,5388,0.59
00915,8454,0.58
00915,3023,0.56
00915,6257,0.55
00915,5434,0.5
00915,9910,0.5
00915,2458,0.48
00918,2603,7.83
00918,2303,6.91
00918,3034,6.15
00918,2891,5.86
00918,2357,5.61
00918,2886,5.48
00918,2474,5.18
00918,2618,4.67
00918,2382,4.43
00918,5871,4.42
00918,2379,4.35
00918,1102,4.16
00918,2801,3.4
00918,3702,3.21
00918,3044,3.2
00918,2353,2.71
00918,8299,2.69
00918,6176,2.43
00918,2610,2.32
00918,2404,2.13
00918,5483,2.13
00918,6488,2.11
00918,6121,1.91
00918,1477,1.82
00918,2504,1.34
00918,1504,1.28
00918,1319,0.75
00918,4763,0.74
00918,9917,0.38
00918,9941,0.17
00919,2303,10.39
00919,2603,10.38
00919,2891,9.94
00919,2454,9.56
00919,3034,8.73
00919,2618,6.35
00919,5347,4.66
00919,8299,2.75
00919,6239,2.53
00919,6176,2.33
00919,6121,1.92
00919,2606,1.58
00919,2809,1.58
00919,2404,1.57
00919,5522,1.56
00919,6005,1.56
00919,2637,1.52
00919,5904,1.45
00919,2504,1.39
00919,2889,1.31
00919,2451,1.17
00919,4915,1.06
00919,2393,1.03
00919,6691,1.02
00919,6278,0.9
00919,1442,0.87
00919,5508,0.87
00919,8112,0.79
00919,3592,0.66
00919,2348,0.64
00921,1102,3.51
00921,1810,3.42
00921,2206,3.28
00921,2006,3.26
00921,2105,3.22
00921,1590,3.18
00921,2454,3.16
00921,2404,3.16
00921,8464,3.16
00921,1402,3.15
00921,6505,3.15
00921,5871,3.14
00921,2347,3.13
00921,6873,3.09
00921,2603,3.08
00921,1216,3.06
00921,2727,3.04
00921,1907,3.02
00921,2912,3.01
00921,3008,2.98
00921,1609,2.94
00921,4763,2.94
00921,2881,2.93
00921,6472,2.88
00921,1303,2.87
00921,9910,2.75
00921,2330,2.74
00921,2308,2.73
00921,6214,2.67
00921,6689,2.64
00921,2504,2.52
00921,2382,2.52
00921,2345,2.48
00922,2330,28.76
00922,2454,6.53
00922,2317,5.29
00922,2308,3.05
00922,2881,2.51
00922,2891,2.43
00922,2382,2.2
00922,2882,2.18
00922,2357,1.79
00922,2303,1.73
00922,3711,1.73
00922,2412,1.68
00922,2886,1.61
00922,2884,1.59
00922,2345,1.47
00922,1216,1.43
00922,2885,1.43
00922,3034,1.33
00922,2883,1.27
00922,2002,1.26
00922,5871,1.22
00922,2892,1.16
00922,2207,1.14
00922,2379,1.13
00922,3661,1.11
00922,5880,1.1
00922,2603,1.08
00922,3008,1.05
00922,8069,1.05
00922,2888,1.04
00922,2887,1.03
00922,2395,1.01
00922,3231,1.01
00922,5876,1.0
00922,2301,1.0
00922,3045,0.99
00922,2327,0.91
00922,6669,0.88
00922,4904,0.87
00922,1101,0.86
00922,4938,0.81
00922,3293,0.81
00922,2912,0.8
00922,2324,0.73
00922,3529,0.72
00922,6415,0.71
00922,2376,0.7
00922,3017,0.7
00922,6409,0.66
00922,3037,0.57
00923,2330,27.51
00923,2454,10.88
00923,2303,7.15
00923,2379,6.57
00923,3711,6.48
00923,3034,6.19
00923,2317,4.3
00923,2881,2.1
00923,2308,1.84
00923,2891,1.75
00923,2412,1.56
00923,2382,1.5
00923,2882,1.49
00923,2886,1.13
00923,2884,1.1
00923,2357,1.1
00923,2885,1.06
00923,1216,0.92
00923,2345,0.81
00923,2892,0.74
00923,2880,0.7
00923,3045,0.67
00923,2890,0.66
00923,3231,0.66
00923,2207,0.64
00923,5880,0.63
00923,4904,0.57
00923,2327,0.55
00923,2887,0.51
00923,2301,0.49
00923,2395,0.45
00923,6669,0.44
00923,5876,0.43
00923,5871,0.43
00923,4938,0.41
00923,2801,0.36
00923,2324,0.36
00923,3017,0.35
00923,2912,0.34
00923,2356,0.31
00923,2376,0.31
00923,3533,0.31
00923,1402,0.3
00923,3037,0.29
00923,6446,0.27
00923,2377,0.26
00923,2360,0.26
00923,6409,0.25
00923,9904,0.23
00923,3665,0.22
00927,2454,14.24
00927,2330,13.44
00927,2303,9.24
00927,3034,6.68
00927,3711,6.07
00927,2379,4.17
00927,5347,3.8
00927,6488,3.43
00927,8299,3.25
00927,6239,2.62
00927,5483,2.4
00927,3264,2.35
00927,6147,2.26
00927,3661,2.23
00927,2451,2.19
00927,2449,1.84
00927,2458,1.82
00927,5269,1.71
00927,6257,1.65
00927,8150,1.54
00927,3014,1.52
00927,8016,1.5
00927,3260,1.46
00927,3592,1.32
00927,3413,1.27
00927,4961,1.23
00927,6531,1.19
00927,4966,1.19
00927,3227,1.15
00927,6223,0.95
00929,2454,9.71
00929,2303,9.09
00929,3045,8.82
00929,3711,8.35
00929,3034,6.74
00929,4904,6.74
00929,4938,4.54
00929,2301,4.33
00929,5347,3.2
00929,2474,2.89
00929,2385,2.59
00929,2347,2.42
00929,2353,2.19
00929,2449,2.17
00929,3702,2.11
00929,3044,2.09
00929,6239,1.88
00929,2404,1.76
00929,6176,1.69
00929,3005,1.41
00929,6121,1.39
00929,5483,1.38
00929,6285,1.37
00929,3596,1.0
00929,6147,0.98
00929,6414,0.78
00929,4915,0.78
00929,2393,0.73
00929,3264,0.73
00929,5388,0.7
00929,3042,0.63
00929,6278,0.62
00929,6191,0.61
00929,8112,0.57
00929,3010,0.51
00929,4961,0.47
00929,3014,0.46
00929,8016,0.46
00929,6269,0.39
00929,6189,0.29
00930,2880,6.48
00930,2891,6.17
00930,3034,5.7
00930,2454,5.45
00930,6121,5.37
00930,2303,5.35
00930,2884,5.13
00930,2886,4.82
00930,2409,4.68
00930,2881,4.67
00930,2412,4.6
00930,6176,4.5
00930,5871,3.93
00930,6147,3.83
00930,8112,3.68
00930,2382,3.23
00930,2317,2.7
00930,2809,2.56
00930,3014,2.13
00930,2204,2.01
00930,3033,1.87
00930,6269,1.6
00930,2903,1.33
00930,2855,1.18
00930,8422,0.72
00930,8163,0.65
00930,3015,0.64
00930,1712,0.63
00930,8271,0.59
00930,6613,0.52
00930,9924,0.39
00930,1535,0.37
00930,6023,0.34
00930,6803,0.32
00930,9940,0.3
00930,8916,0.29
00930,6024,0.23
00930,4126,0.2
00930,3038,0.17
00930,5209,0.17
00932,3264,2.71
00932,6670,2.64
00932,2606,2.55
00932,2520,2.46
00932,8436,2.35
00932,2379,2.32
00932,2454,2.32
00932,3034,2.26
00932,1102,2.19
00932,6147,2.17
00932,2002,2.16
00932,2014,2.16
00932,3015,2.16
00932,1712,2.15
00932,3014,2.15
00932,6278,2.15
00932,5371,2.14
00932,2451,2.12
00932,6257,2.08
00932,3592,2.07
00932,9924,2.07
00932,5522,2.04
00932,3033,2.03
00932,2458,2.01
00932,3703,2.0
00932,2006,1.99
00932,6176,1.98
00932,5347,1.98
00932,6790,1.97
00932,3711,1.95
00932,6024,1.91
00932,2303,1.83
00932,8016,1.79
00932,3042,1.76
00932,3702,1.74
00932,3357,1.74
00932,8215,1.73
00932,8150,1.71
00932,2409,1.71
00932,3010,1.71
00932,1308,1.7
00932,6269,1.7
00932,2352,1.66
00932,3545,1.63
00932,8046,1.59
00932,1301,1.58
00932,6182,1.53
00932,1303,1.5
00932,6732,1.47
00932,1326,1.41
00934,2454,8.45
00934,3034,7.62
00934,3293,6.83
00934,2357,5.58
00934,6176,4.83
00934,1216,4.35
00934,5871,3.84
00934,2404,3.66
00934,2385,3.19
00934,6239,3.18
00934,8299,3.12
00934,4763,3.05
00934,2327,2.86
00934,1477,2.54
00934,2458,2.39
00934,2347,2.38
00934,6121,2.17
00934,6488,2.0
00934,2548,1.87
00934,5483,1.86
00934,5904,1.57
00934,3023,1.53
00934,2915,1.48
00934,8046,1.43
00934,8016,1.4
00934,5434,1.29
00934,4961,1.21
00934,6412,1.21
00934,5508,1.18
00934,8454,1.03
00934,6285,0.62
00934,2637,0.56
00934,2451,0.52
00934,6147,0.52
00934,3044,0.51
00934,6139,0.51
00934,2206,0.5
00934,3711,0.5
00934,2006,0.49
00934,2912,0.48
00934,2377,0.48
00934,2474,0.48
00934,9917,0.45
00934,2382,0.45
00934,9910,0.44
00934,2303,0.43
00934,5347,0.41
00934,9941,0.4
00934,8112,0.39
00934,2211,0.38
00935,2330,29.4
00935,2454,17.54
00935,2308,6.35
00935,2303,4.36
00935,3711,3.84
00935,3034,2.67
00935,2345,2.65
00935,3231,2.2
00935,2379,2.14
00935,2327,1.9
00935,2301,1.63
00935,3293,1.53
00935,3529,1.29
00935,3017,1.24
00935,3533,1.09
00935,2356,1.08
00935,6415,1.06
00935,3037,0.99
00935,2360,0.92
00935,3653,0.84
00935,2449,0.82
00935,5347,0.77
00935,5274,0.74
00935,6239,0.71
00935,3665,0.71
00935,5269,0.69
00935,6488,0.68
00935,4958,0.55
00935,2368,0.54
00935,5483,0.54
00935,2313,0.49
00935,2344,0.46
00935,3023,0.46
00935,6223,0.45
00935,6285,0.43
00935,2352,0.42
00935,6147,0.37
00935,3105,0.33
00935,2388,0.32
00935,3324,0.32
00935,2458,0.31
00935,2492,0.28
00935,3680,0.25
00935,1560,0.21
00935,3189,0.19
00935,6789,0.19
00935,3374,0.19
00935,6187,0.17
00935,6412,0.15
00935,6548,0.13
00935,2337,0.0
00935,3035,0.0
00935,3661,0.0
00935,4919,0.0
00935,4961,0.0
00935,6271,0.0
00935,6531,0.0
00935,6770,0.0
00935,8016,0.0
00935,6269,0.0
00935,6282,0.0
00935,3264,0.0
00935,4966,0.0
00936,8299,5.1
00936,2474,4.62
00936,2385,4.52
00936,6239,4.37
00936,2606,4.11
00936,3005,3.93
00936,6005,3.89
00936,1477,3.74
00936,6139,3.67
00936,5347,3.66
00936,6176,3.65
00936,6147,3.61
00936,3702,3.54
00936,2809,3.51
00936,1402,3.42
00936,5871,3.33
00936,6274,3.3
00936,2376,3.16
00936,2618,3.15
00936,2204,3.12
00936,1513,3.06
00936,2353,2.9
00936,2451,2.89
00936,2889,2.84
00936,8112,2.73
00936,2006,2.65
00936,6412,1.82
00936,5522,1.76
00936,2855,1.67
00936,5903,0.64
00938,2881,16.45
00938,2891,13.52
00938,2882,11.61
00938,2303,10.12
00938,2885,8.06
00938,2883,6.28
00938,2890,6.04
00938,2618,4.06
00938,5871,3.86
00938,9904,2.11
00938,2347,2.05
00938,2610,1.8
00938,5483,1.43
00938,6005,1.18
00938,2206,1.04
00938,2809,1.03
00938,6670,0.97
00938,1210,0.92
00938,2006,0.76
00938,6257,0.61
00938,2451,0.54
00938,2393,0.46
00938,2850,0.39
00938,3264,0.39
00938,9933,0.38
00938,8016,0.35
00938,3010,0.35
00938,2441,0.34
00938,2855,0.32
00938,2897,0.32
00939,2412,7.05
00939,3045,7.02
00939,4904,6.79
00939,2884,6.28
00939,1216,6.27
00939,2603,6.25
00939,2618,6.07
00939,3293,4.61
00939,3711,4.28
00939,3665,4.09
00939,2303,3.5
00939,5347,3.35
00939,1402,3.17
00939,2105,2.9
00939,4938,2.85
00939,3034,2.46
00939,6176,2.44
00939,2404,2.25
00939,3596,2.09
00939,2606,1.53
00939,2637,1.31
00939,6139,1.31
00939,1319,1.27
00939,2449,1.22
00939,1504,0.89
00939,5871,0.66
00939,5876,0.58
00939,4915,0.55
00939,3044,0.54
00939,6285,0.52
00939,2385,0.52
00939,2347,0.51
00939,3264,0.51
00939,2204,0.46
00939,3702,0.46
00939,6414,0.45
00939,6239,0.44
00939,3042,0.42
00939,8112,0.42
00939,2211,0.3
00940,2603,6.62
00940,2618,4.24
00940,3034,3.79
00940,2357,3.64
00940,2891,3.58
00940,2474,3.44
00940,2454,3.23
00940,2385,3.22
00940,2610,3.2
00940,2303,2.95
00940,2379,2.79
00940,8299,2.5
00940,4938,2.35
00940,3044,2.33
00940,2892,2.3
00940,6488,2.28
00940,1504,2.27
00940,1402,2.21
00940,2890,2.12
00940,6239,2.09
00940,2382,2.09
00940,9904,2.05
00940,3702,2.04
00940,2347,1.97
00940,5483,1.96
00940,1319,1.95
00940,3293,1.81
00940,2881,1.76
00940,3711,1.69
00940,2404,1.57
00940,6285,1.5
00940,2458,1.46
00940,3036,1.44
00940,2915,1.29
00940,3406,1.28
00940,6176,1.13
00940,6257,0.98
00940,3376,0.96
00940,4915,0.94
00940,6414,0.91
00940,2439,0.9
00940,2504,0.81
00940,3264,0.76
00940,2834,0.71
00940,2393,0.63
00940,3413,0.58
00940,4961,0.56
00940,3042,0.54
00940,2548,0.46
00940,6278,0.37
00943,2474,2.36
00943,3034,2.34
00943,2385,2.34
00943,5289,2.34
00943,2451,2.24
00943,3209,2.24
00943,4915,2.23
00943,2454,2.16
00943,2303,2.14
00943,6239,2.14
00943,6147,2.14
00943,2379,2.11
00943,6278,2.11
00943,6691,2.11
00943,5347,2.11
00943,6261,2.07
00943,6613,2.05
00943,2347,2.03
00943,3033,2.03
00943,3090,2.02
00943,3014,2.01
00943,2387,2.01
00943,6121,2.0
00943,6146,2.0
00943,8081,1.99
00943,6176,1.98
00943,8016,1.96
00943,5471,1.95
00943,8050,1.95
00943,8150,1.93
00943,6269,1.93
00943,2420,1.92
00943,8046,1.89
00943,3592,1.86
00943,3357,1.86
00943,3702,1.85
00943,3042,1.84
00943,4938,1.83
00943,8358,1.83
00943,8261,1.8
00943,8163,1.8
00943,8112,1.78
00943,3211,1.77
00943,8070,1.73
00943,4961,1.71
00943,2352,1.67
00943,3010,1.64
00943,3455,1.62
00943,3545,1.59
00943,6732,1.44
00944,2603,3.1
00944,2404,2.96
00944,2357,2.77
00944,2880,2.67
00944,5536,2.62
00944,2606,2.61
00944,2891,2.55
00944,4763,2.55
00944,2637,2.43
00944,1102,2.41
00944,1402,2.4
00944,2886,2.4
00944,2454,2.37
00944,6005,2.33
00944,2801,2.32
00944,6670,2.3
00944,2885,2.28
00944,6274,2.26
00944,2206,2.25
00944,3034,2.25
00944,2393,2.19
00944,2474,2.18
00944,3045,2.16
00944,4904,2.14
00944,2633,2.13
00944,1216,2.11
00944,6176,2.11
00944,6147,2.11
00944,5904,1.98
00944,2882,1.96
00944,2324,1.96
00944,5434,1.95
00944,3042,1.94
00944,6691,1.91
00944,3211,1.91
00944,1722,1.81
00944,6214,1.79
00944,1210,1.71
00944,2006,1.71
00944,9938,1.69
00944,9933,1.43
00944,2850,1.1
00944,2855,1.02
00944,2328,1.0
00944,2607,0.89
00944,1707,0.8
00944,2897,0.79
00944,1215,0.78
00944,8422,0.76
00944,4105,0.64
00944,1104,0.0
00944,1477,0.0
00944,2211,0.0
00944,2105,0.0
00944,2890,0.0
00944,2903,0.0
00944,2915,0.0
00944,9917,0.0
00944,9939,0.0
00944,1712,0.0
00944,1723,0.0
00944,2303,0.0
00944,2379,0.0
00944,2441,0.0
00944,2458,0.0
00944,3014,0.0
00944,3413,0.0
00944,3532,0.0
00944,3711,0.0
00944,6239,0.0
00944,6257,0.0
00944,8016,0.0
00944,8150,0.0
00944,3005,0.0
00944,4938,0.0
00944,6278,0.0
00944,2385,0.0
00944,3376,0.0
00944,4915,0.0
00944,5469,0.0
00944,6191,0.0
00944,6269,0.0
00944,2347,0.0
00944,3010,0.0
00944,8070,0.0
00944,8112,0.0
00944,6139,0.0
00944,3264,0.0
00944,5347,0.0
00944,5483,0.0
00944,6182,0.0
00944,6121,0.0
00944,1785,0.0
00944,3293,0.0
00946,3034,9.95
00946,2454,9.83
00946,8299,8.59
00946,2303,8.53
00946,5347,7.52
00946,6488,4.69
00946,2385,3.93
00946,2404,3.74
00946,2474,3.67
00946,6176,3.05
00946,3702,3.0
00946,5483,2.99
00946,6121,2.58
00946,3264,2.15
00946,6239,1.84
00946,4915,1.74
00946,6191,1.59
00946,3014,1.52
00946,8112,1.19
00946,3592,1.03
00946,2458,1.01
00946,3033,0.89
00946,8016,0.77
00946,8150,0.75
00946,6412,0.7
00946,5289,0.66
00946,8081,0.63
00946,3596,0.62
00946,2393,0.6
00946,2439,0.59
00946,2412,0.53
00946,3045,0.52
00946,6139,0.52
00946,4904,0.51
00946,1582,0.51
00946,3023,0.51
00946,3044,0.51
00946,2347,0.5
00946,3526,0.49
00946,6214,0.48
00946,4938,0.45
00946,3022,0.43
00946,3042,0.42
00946,4906,0.41
00946,2441,0.4
00946,4961,0.39
00946,3532,0.36
00946,8163,0.33
00946,3090,0.3
00946,6146,0.27
00947,2454,10.46
00947,3034,10.21
00947,3661,9.23
00947,2308,9.07
00947,2379,8.93
00947,3529,6.22
00947,5269,4.44
00947,6415,4.07
00947,5274,3.67
