date,Open,High,Low,Close,Volume,Dividends
2025-04-30,10.05,10.05,9.94,9.96,3052220,0.0
2025-05-02,9.84,9.86,9.65,9.66,6725368,0.0
2025-05-05,9.54,9.54,8.99,9.01,2217704,0.0
2025-05-06,8.98,9.12,8.89,9.09,2118420,0.0
2025-05-07,9.17,9.21,9.16,9.2,918000,0.0
2025-05-08,9.26,9.28,9.2,9.22,338425,0.0
2025-05-09,9.22,9.22,9.14,9.15,1835242,0.0
2025-05-12,9.16,9.16,9.14,9.16,318707,0.0
2025-05-13,9.17,9.24,9.17,9.24,2802307,0.0
2025-05-14,9.26,9.27,9.22,9.23,1409311,0.0
2025-05-15,9.2,9.2,9.12,9.13,595367,0.0
2025-05-16,9.18,9.19,9.16,9.18,197441,0.0
2025-05-19,9.15,9.15,9.08,9.09,256807,0.0
2025-05-20,9.16,9.22,9.15,9.2,793126,0.0
2025-05-21,9.14,9.14,9.11,9.13,112503,0.0
2025-05-22,8.99,9.0,8.96,8.97,834558,0.0
2025-05-23,8.98,9.02,8.98,9.02,684859,0.0
2025-05-26,8.99,8.99,8.91,8.92,345542,0.0
2025-05-27,8.98,9.04,8.98,9.04,395491,0.0
2025-05-28,9.07,9.1,9.07,9.08,536157,0.0
2025-05-29,9.08,9.13,9.08,9.12,1953714,0.0
