date,Open,High,Low,Close,Volume,Dividends
2015-11-12,20.01,20.01,20.01,20.01,0,0.0
2015-11-13,20.06,20.06,20.06,20.06,0,0.0
2015-11-16,20.08,20.08,20.08,20.08,0,0.0
2015-11-17,19.95,19.95,19.95,19.95,0,0.0
2015-11-18,19.68,19.68,19.68,19.68,0,0.0
2015-11-19,20.1,20.1,20.1,20.1,0,0.0
2015-11-20,20.17,20.17,20.17,20.17,0,0.0
2015-11-23,20.07,20.07,20.07,20.07,0,0.0
2015-11-24,20.24,20.24,20.24,20.24,0,0.0
2015-11-25,20.51,20.51,20.51,20.51,0,0.0
2015-11-26,20.26,20.26,20.26,20.26,0,0.0
2015-11-27,19.0,19.0,19.0,19.0,0,0.0
2015-11-30,19.14,19.14,19.14,19.14,0,0.0
2015-12-01,19.17,19.17,19.17,19.17,0,0.0
2015-12-02,19.21,19.21,19.21,19.21,0,0.0
2015-12-03,19.65,19.65,19.65,19.65,0,0.0
2015-12-04,19.34,19.34,19.34,19.34,0,0.0
2015-12-07,19.54,19.54,19.54,19.54,0,0.0
2015-12-08,19.14,19.14,19.14,19.14,0,0.0
2015-12-09,19.1,19.1,19.1,19.1,0,0.0
2015-12-10,19.1,19.1,19.1,19.1,0,0.0
2015-12-11,18.95,18.95,18.95,18.95,0,0.0
2015-12-14,19.4,19.4,19.4,19.4,0,0.0
2015-12-15,19.51,19.51,19.51,19.51,0,0.0
2015-12-16,19.53,19.53,19.53,19.53,0,0.0
2015-12-17,19.91,19.91,19.91,19.91,0,0.0
2015-12-18,19.9,19.9,19.9,19.9,0,0.0
2015-12-21,20.05,20.05,20.05,20.05,0,0.0
2015-12-22,20.25,20.25,20.25,20.25,0,0.0
2015-12-23,20.02,20.02,20.02,20.02,0,0.0
2015-12-24,19.91,19.91,19.91,19.91,0,0.0
2015-12-25,20.02,20.02,20.02,20.02,0,0.0
2015-12-28,19.6,19.6,19.6,19.6,0,0.0
2015-12-29,19.79,19.79,19.79,19.79,0,0.0
2015-12-30,19.97,19.97,19.97,19.97,0,0.0
2015-12-31,19.59,19.59,19.59,19.59,0,0.0
2016-01-04,18.06,18.06,18.06,18.06,0,0.0
2016-01-05,17.82,17.82,17.82,17.82,0,0.0
2016-01-06,18.15,18.15,18.15,18.15,0,0.0
2016-01-07,16.61,16.61,16.61,16.61,0,0.0
2016-01-08,16.83,16.83,16.83,16.83,0,0.0
2016-01-11,15.84,15.84,15.84,15.84,0,0.0
2016-01-12,16.05,16.05,16.05,16.05,0,0.0
2016-01-13,15.53,15.53,15.53,15.53,0,0.0
2016-01-14,16.09,16.09,16.09,16.09,0,0.0
2016-01-15,15.66,15.66,15.66,15.66,0,0.0
2016-01-18,15.93,15.93,15.93,15.93,0,0.0
2016-01-19,16.5,16.5,16.5,16.5,0,0.0
2016-01-20,16.3,16.3,16.3,16.3,0,0.0
2016-01-21,15.77,15.77,15.77,15.77,0,0.0
2016-01-22,15.86,15.86,15.86,15.86,0,0.0
2016-01-25,15.95,15.95,15.95,15.95,0,0.0
2016-01-26,14.95,14.95,14.95,14.95,0,0.0
2016-01-27,14.82,14.82,14.82,14.82,0,0.0
2016-01-28,14.36,14.36,14.36,14.36,0,0.0
2016-01-29,14.76,14.76,14.76,14.76,0,0.0
2016-02-01,14.61,14.61,14.61,14.61,0,0.0
2016-02-02,15.04,15.04,15.04,15.04,0,0.0
2016-02-03,15.15,15.15,15.15,15.15,0,0.0
2016-02-15,15.06,15.06,15.06,15.06,0,0.0
2016-02-16,15.68,15.68,15.68,15.68,0,0.0
2016-02-17,15.89,15.89,15.89,15.89,0,0.0
2016-02-18,15.8,15.8,15.8,15.8,0,0.0
2016-02-19,15.87,15.87,15.87,15.87,0,0.0
2016-02-22,16.14,16.14,16.14,16.14,0,0.0
2016-02-23,16.04,16.04,16.04,16.04,0,0.0
2016-02-24,15.98,15.98,15.98,15.98,0,0.0
2016-02-25,14.85,14.85,14.85,14.85,0,0.0
2016-02-26,14.85,14.85,14.85,14.85,0,0.0
2016-03-01,14.42,14.42,14.42,14.42,0,0.0
2016-03-02,14.98,14.98,14.98,14.98,0,0.0
2016-03-03,14.95,14.95,14.95,14.95,0,0.0
2016-03-04,14.6,14.6,14.6,14.6,0,0.0
2016-03-07,14.78,14.78,14.78,14.78,0,0.0
2016-03-08,14.84,14.84,14.84,14.84,0,0.0
2016-03-09,14.62,14.62,14.62,14.62,0,0.0
2016-03-10,14.43,14.43,14.43,14.43,0,0.0
2016-03-11,14.38,14.38,14.38,14.38,0,0.0
2016-03-14,14.8,14.8,14.8,14.8,0,0.0
2016-03-15,14.65,14.65,14.65,14.65,0,0.0
2016-03-16,14.47,14.47,14.47,14.47,0,0.0
2016-03-17,14.89,14.89,14.89,14.89,0,0.0
2016-03-18,15.4,15.4,15.4,15.4,0,0.0
2016-03-21,15.72,15.72,15.72,15.72,0,0.0
2016-03-22,15.73,15.73,15.73,15.73,0,0.0
2016-03-23,15.94,15.94,15.94,15.94,0,0.0
2016-03-24,15.71,15.71,15.71,15.71,0,0.0
2016-03-25,15.78,15.78,15.78,15.78,0,0.0
2016-03-28,15.65,15.65,15.65,15.65,0,0.0
2016-03-29,15.39,15.39,15.39,15.39,0,0.0
2016-03-30,15.87,15.87,15.87,15.87,0,0.0
2016-03-31,15.81,15.81,15.81,15.81,0,0.0
2016-04-01,15.69,15.69,15.69,15.69,0,0.0
2016-04-06,16.24,16.24,16.24,16.24,0,0.0
2016-04-07,15.9,15.9,15.9,15.9,0,0.0
2016-04-08,15.81,15.81,15.81,15.81,0,0.0
2016-04-11,16.06,16.06,16.06,16.06,0,0.0
2016-04-12,15.95,15.95,15.95,15.95,0,0.0
2016-04-13,16.13,16.13,16.13,16.13,0,0.0
2016-04-14,16.25,16.25,16.25,16.25,0,0.0
2016-04-15,16.18,16.18,16.18,16.18,0,0.0
2016-04-18,15.94,15.94,15.94,15.94,0,0.0
2016-04-19,15.95,15.95,15.95,15.95,0,0.0
2016-04-20,15.35,15.35,15.35,15.35,0,0.0
2016-04-21,15.22,15.22,15.22,15.22,0,0.0
2016-04-22,15.33,15.33,15.33,15.33,0,0.0
2016-04-25,15.26,15.26,15.26,15.26,0,0.0
2016-04-26,15.43,15.43,15.43,15.43,0,0.0
2016-04-27,15.37,15.37,15.37,15.37,0,0.0
2016-04-28,15.33,15.33,15.33,15.33,0,0.0
